date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2016-10-27,4.3,4.3,4.25,4.27,4.27,241,0.007025761124121788,0.007025761124121788,-0.004683840749414414,0.0,0.004705882352941115,0.038929440389294134,-0.011574074074074292,-0.048997772828507924,-0.053215077605321515,-0.08172043010752705,-0.08760683760683763
2016-10-27,3.16,3.18,3.08,3.15,3.15,268,0.0031746031746031633,0.009523809523809712,-0.022222222222222143,0.0,0.0031847133757960666,0.022727272727272707,0.0031847133757960666,0.009615384615384581,0.022727272727272707,0.043046357615893927,0.057046979865771785
2016-10-27,6.49,6.49,6.2,6.28,6.28,285,0.03343949044585992,0.03343949044585992,-0.01273885350318471,0.0,-0.03235747303543912,-0.004754358161648042,0.029508196721311553,-0.04122137404580151,-0.0031746031746030523,-0.045592705167173175,-0.03975535168195721
2016-10-27,18.28,18.36,17.68,17.9,17.9,3888,0.021229050279329753,0.025698324022346508,-0.012290502793296021,0.0,-0.014317180616740144,0.026376146788990695,-0.05291005291005291,-0.04380341880341887,-0.04685835995740162,0.00901916572717032,0.15186615186615193
2016-10-27,212.6,213.4,210.0,210.6,210.6,700,0.009496676163342821,0.013295346628680038,-0.002849002849002802,0.0,-0.007540056550424112,-0.010338345864661758,-0.013120899718837897,-0.031278748850046,-0.024096385542168752,0.00765550239234436,0.017391304347825987
2016-10-27,0.96,0.97,0.94,0.97,0.97,981,-0.010309278350515427,0.0,-0.030927835051546393,0.0,0.0,-0.02020202020202022,0.043010752688172005,0.0898876404494382,0.11494252873563227,0.10227272727272729,0.12790697674418605
2016-10-27,5.11,5.11,4.97,5.05,5.05,992,0.011881188118811892,0.011881188118811892,-0.015841584158415856,0.0,-0.0039447731755425375,-0.011741682974559797,-0.02131782945736438,-0.025096525096525046,-0.026974951830443294,-0.026974951830443294,-0.03625954198473291
2016-10-28,9.15,9.2,9.09,9.11,9.11,1347,0.004390779363337094,0.009879253567508295,-0.002195389681668436,0.0,-0.0010964912280702066,-0.028784648187633377,-0.016198704103671746,-0.04206098843322825,0.016741071428571175,-0.007625272331154731,0.06425233644859807
2016-10-28,74.3,74.5,73.4,74.0,74.0,2018,0.004054054054054124,0.006756756756756799,-0.008108108108108025,0.0,-0.0006752194463199857,-0.07557776389756399,-0.037085230969420846,-0.06506632975363236,-0.06976744186046513,-0.09590714722052529,-0.08302354399008682
2016-10-28,39.4,39.4,38.35,38.95,38.95,2382,0.011553273427471034,0.011553273427471034,-0.015404364569961526,0.0,0.0,-0.04064039408866993,0.029062087186261687,-0.0298879202988791,0.040053404539385884,0.006459948320413522,0.0345285524568395
2016-10-28,4.24,4.26,4.13,4.16,4.16,241,0.019230769230769162,0.024038461538461453,-0.007211538461538547,0.0,-0.025761124121779777,-0.01421800947867291,0.014634146341463428,-0.06306306306306309,-0.07760532150776045,-0.11300639658848621,-0.12421052631578944
2016-10-28,3.14,3.22,3.13,3.17,3.17,268,-0.009463722397476282,0.015772870662460692,-0.012618296529968487,0.0,0.006349206349206327,0.022580645161290214,0.025889967637540368,0.022580645161290214,0.02922077922077926,-0.006269592476489061,0.05666666666666664
2016-10-28,6.3,6.39,6.2,6.26,6.26,285,0.006389776357827559,0.02076677316293929,-0.009584664536741117,0.0,-0.0031847133757962887,-0.029457364341085368,0.02791461412151075,-0.03692307692307695,-0.011058451816745696,-0.042813455657492394,-0.01572327044025168
2016-10-28,17.94,17.94,17.38,17.54,17.54,3888,0.022805017103763037,0.022805017103763037,-0.009122006841505104,0.0,-0.020111731843575398,-0.004540295119182858,-0.05901287553648071,-0.07974816369359916,-0.056989247311828084,-0.08167539267015722,0.12005108556832678
2016-10-28,210.6,210.8,205.2,208.0,208.0,700,0.012499999999999956,0.013461538461538414,-0.013461538461538525,0.0,-0.012345679012345623,-0.02894491129785237,-0.00952380952380949,-0.04323827046918127,-0.03970452446906736,-0.015151515151515138,0.0
2016-10-28,0.96,0.97,0.94,0.94,0.94,981,0.02127659574468077,0.03191489361702127,0.0,0.0,-0.030927835051546393,-0.04081632653061229,0.021739130434782483,0.05617977528089879,0.06818181818181812,0.05617977528089879,0.09302325581395343
2016-10-28,5.02,5.05,4.98,5.02,5.02,992,0.0,0.005976095617529875,-0.007968127490039723,0.0,-0.005940594059405946,-0.023346303501945553,-0.015686274509803977,-0.030888030888030937,-0.030888030888030937,-0.040152963671128306,-0.030888030888030937
2016-10-31,9.03,9.18,8.93,9.18,9.18,1347,-0.016339869281045805,0.0,-0.027233115468409563,0.0,0.007683863885839859,-0.023404255319149025,-0.007567567567567601,-0.05555555555555569,0.021134593993325845,-0.026511134676564185,0.06373117033603704
2016-10-31,73.85,74.95,73.5,74.0,74.0,2018,-0.002027027027027062,0.012837837837837984,-0.006756756756756799,0.0,0.0,-0.044544867656552634,-0.05006418485237496,-0.06801007556675065,-0.08074534161490687,-0.10303030303030303,-0.08188585607940435
2016-10-31,38.8,38.8,37.85,37.9,37.9,2382,0.0237467018469657,0.0237467018469657,-0.0013192612137202797,0.0,-0.02695763799743267,-0.06879606879606892,-0.011734028683181297,-0.04292929292929304,-0.0181347150259068,0.003973509933774766,-0.010443864229764954
2016-10-31,4.16,4.16,4.03,4.06,4.06,241,0.024630541871921263,0.024630541871921263,-0.007389162561576179,0.0,-0.024038461538461675,-0.053613053613053685,-0.007334963325183463,-0.07727272727272738,-0.10176991150442483,-0.15416666666666667,-0.152400835073069
2016-10-31,3.15,3.18,3.13,3.15,3.15,268,0.0,0.009523809523809712,-0.006349206349206327,0.0,-0.006309148264984188,0.009615384615384581,0.0,-0.0031645569620254443,0.006389776357827559,-0.01562500000000011,0.050000000000000044
2016-10-31,6.25,6.28,6.08,6.12,6.12,285,0.0212418300653594,0.026143790849673332,-0.006535947712418277,0.0,-0.022364217252396124,-0.058461538461538454,-0.0016313213703099683,-0.06564885496183204,-0.06278713629402755,-0.058461538461538454,-0.03164556962025322
2016-10-31,17.58,17.84,17.4,17.44,17.44,3888,0.008027522935779574,0.022935779816513735,-0.002293577981651529,0.0,-0.005701254275940593,-0.0022883295194507935,-0.06538049303322613,-0.09166666666666656,-0.08403361344537807,-0.07529162248144206,0.07521578298397058
2016-10-31,209.0,209.0,205.8,205.8,205.8,700,0.015549076773566428,0.015549076773566428,0.0,0.0,-0.01057692307692304,-0.04456824512534818,-0.015311004784688942,-0.053357865685372596,-0.05422794117647056,-0.041006523765144354,-0.013422818791946178
2016-10-31,0.94,0.96,0.94,0.94,0.94,981,0.0,0.02127659574468077,0.0,0.0,0.0,-0.0505050505050505,-0.010526315789473717,0.05617977528089879,0.05617977528089879,0.05617977528089879,0.06818181818181812
2016-10-31,4.95,5.04,4.94,4.98,4.98,992,-0.006024096385542244,0.012048192771084265,-0.008032128514056214,0.0,-0.007968127490039723,-0.029239766081871288,-0.03112840466926059,-0.053231939163498,-0.03861003861003842,-0.04780114722753348,-0.03861003861003842
2016-11-01,9.1,9.26,9.04,9.26,9.26,1347,-0.017278617710583144,0.0,-0.023758099352051865,0.0,0.008714596949891185,-0.0021551724137930384,0.006521739130434856,-0.0473251028806585,0.028888888888888964,0.006521739130434856,0.016465422612513825
2016-11-01,74.9,74.95,73.75,73.75,73.75,2018,0.015593220338983027,0.01627118644067793,0.0,0.0,-0.0033783783783783994,-0.008736559139784994,-0.03971354166666663,-0.06822488945041072,-0.05388069275176399,-0.09453652547575198,-0.11144578313253017
2016-11-01,38.0,39.1,38.0,38.8,38.8,2382,-0.020618556701030855,0.0077319587628867925,-0.020618556701030855,0.0,0.0237467018469657,-0.037220843672456594,0.007792207792207684,-0.008939974457215838,0.01305483028720622,0.04021447721179627,-0.008939974457215838
2016-11-01,4.07,4.15,4.01,4.01,4.01,241,0.014962593516209655,0.034912718204488824,0.0,0.0,-0.01231527093596052,-0.05868544600938963,-0.014742014742014864,-0.06744186046511624,-0.07603686635944706,-0.15932914046121593,-0.15221987315010588
2016-11-01,3.17,3.29,3.14,3.28,3.28,268,-0.03353658536585358,0.0030487804878049918,-0.04268292682926822,0.0,0.041269841269841345,0.02499999999999991,0.07540983606557372,0.03144654088050314,0.07189542483660127,0.034700315457413256,0.07894736842105265
2016-11-01,6.26,6.29,6.1,6.13,6.13,285,0.021207177814029254,0.02610114192495927,-0.004893964110929905,0.0,0.0016339869281045694,-0.05837173579109056,-0.022328548644338087,-0.051083591331269385,-0.051083591331269385,-0.06554878048780488,-0.06412213740458017
2016-11-01,17.52,17.94,17.52,17.86,17.86,3888,-0.01903695408734607,0.004479283314669846,-0.01903695408734607,0.0,0.02408256880733939,-0.007777777777777772,-0.0011185682326622093,-0.07843137254901955,-0.026172300981461283,-0.05900948366701797,0.0630952380952381
2016-11-01,207.8,209.6,207.2,207.2,207.2,700,0.0028957528957529455,0.01158301158301156,0.0,0.0,0.00680272108843516,-0.03538175046554948,-0.00766283524904221,-0.04162812210915823,-0.027230046948356845,-0.05041246562786439,-0.012392755004766554
2016-11-01,0.95,1.02,0.94,1.01,1.01,981,-0.05940594059405946,0.00990099009900991,-0.06930693069306937,0.0,0.07446808510638303,0.02020202020202011,0.07446808510638303,0.10989010989010994,0.16091954022988508,0.16091954022988508,0.1348314606741572
2016-11-01,5.02,5.02,4.91,4.98,4.98,992,0.008032128514056103,0.008032128514056103,-0.014056224899598457,0.0,0.0,-0.02734374999999989,-0.023529411764705688,-0.04230769230769227,-0.03112840466926059,-0.05142857142857138,-0.03861003861003842
2016-11-02,9.16,9.17,9.04,9.1,9.1,1347,0.00659340659340657,0.007692307692307665,-0.006593406593406681,0.0,-0.017278617710583144,-0.004376367614879806,-0.032943676939426236,-0.05699481865284983,-0.015151515151515249,0.0,-0.0065502183406114245
2016-11-02,74.15,74.15,72.0,72.0,72.0,2018,0.029861111111111116,0.029861111111111116,0.0,0.0,-0.023728813559321993,-0.05075807514831898,-0.07156673114119916,-0.07633098139833228,-0.09943714821763605,-0.07216494845360821,-0.1448931116389549
2016-11-02,38.7,38.85,37.75,37.85,37.85,2382,0.022457067371202122,0.026420079260237816,-0.0026420079260238705,0.0,-0.02448453608247414,-0.03196930946291565,-0.05137844611528819,-0.03689567430025431,-0.048994974874371766,0.0484764542936289,-0.026992287917737667
2016-11-02,3.98,4.06,3.98,4.0,4.0,241,-0.0050000000000000044,0.014999999999999902,-0.0050000000000000044,0.0,-0.0024937655860348684,-0.05882352941176472,-0.02676399026763998,-0.07192575406032475,-0.101123595505618,-0.13043478260869557,-0.14712153518123672
2016-11-02,3.23,3.25,3.17,3.19,3.19,268,0.012539184952978122,0.018808777429467183,-0.006269592476489061,0.0,-0.027439024390243816,0.015923566878980777,0.032362459546925626,0.022435897435897356,0.029032258064516148,0.049342105263157965,0.049342105263157965
2016-11-02,6.18,6.21,6.08,6.15,6.15,285,0.004878048780487809,0.009756097560975618,-0.011382113821138296,0.0,0.0032626427406199365,-0.05238828967642528,-0.046511627906976716,-0.023809523809523725,-0.05092592592592593,0.0,-0.046511627906976716
2016-11-02,17.58,17.76,17.3,17.38,17.38,3888,0.011507479861910141,0.021864211737629535,-0.00460299194476399,0.0,-0.026875699888017968,-0.04295154185022032,-0.03229398663697114,-0.08526315789473693,-0.07058823529411762,-0.03871681415929196,-0.005720823798627039
2016-11-02,205.0,206.4,203.4,204.4,204.4,700,0.0029354207436398383,0.009784735812133016,-0.004892367906066508,0.0,-0.013513513513513487,-0.036757775683317506,-0.03766478342749524,-0.05282669138090823,-0.05719557195571956,-0.04037558685446008,-0.02387774594078318
2016-11-02,1.0,1.05,0.98,1.03,1.03,981,-0.029126213592232997,0.01941747572815533,-0.04854368932038844,0.0,0.01980198019801982,0.061855670103092786,0.07291666666666674,0.14444444444444438,0.17045454545454541,0.1976744186046513,0.1839080459770115
2016-11-02,4.91,4.95,4.88,4.91,4.91,992,0.0,0.008146639511201537,-0.006109979633401319,0.0,-0.014056224899598457,-0.0315581854043393,-0.04660194174757282,-0.04660194174757282,-0.05212355212355202,-0.04474708171206221,-0.06118546845124284
2016-11-03,9.06,9.12,9.02,9.05,9.05,1347,0.0011049723756906271,0.007734806629834168,-0.0033149171270719924,0.0,-0.005494505494505364,-0.007675438596491113,-0.047368421052631504,-0.040296924708377424,-0.03001071811361189,0.005555555555555536,0.011173184357541999
2016-11-03,72.0,72.85,71.3,71.3,71.3,2018,0.009817671809256634,0.021739130434782483,0.0,0.0,-0.009722222222222299,-0.037137069547602986,-0.0853110968569597,-0.0740259740259741,-0.10031545741324921,-0.09229789942711653,-0.13628104179285283
2016-11-03,37.85,37.85,36.85,37.0,37.0,2382,0.02297297297297307,0.02297297297297307,-0.004054054054054013,0.0,-0.022457067371202122,-0.05006418485237496,-0.07384230287859828,-0.058524173027989734,-0.07268170426065157,-0.019867549668874163,-0.04884318766066831
2016-11-03,4.0,4.09,4.0,4.0,4.0,241,0.0,0.022499999999999964,0.0,0.0,0.0,-0.06323185011709598,-0.02676399026763998,-0.07407407407407418,-0.10913140311804015,-0.11308203991130816,-0.13978494623655924
2016-11-03,3.19,3.22,3.15,3.17,3.17,268,0.006309148264984188,0.015772870662460692,-0.006309148264984188,0.0,-0.006269592476489061,0.006349206349206327,0.02922077922077926,0.009554140127388422,0.01602564102564097,0.02922077922077926,0.04966887417218535
2016-11-03,6.2,6.3,6.17,6.27,6.27,285,-0.011164274322168932,0.004784688995215447,-0.015948963317384268,0.0,0.019512195121951015,-0.0015923566878981443,-0.006339144215530945,0.02786885245901649,-0.042748091603053484,-0.004761904761904856,-0.0471124620060791
2016-11-03,17.44,17.44,16.8,16.88,16.88,3888,0.0331753554502372,0.0331753554502372,-0.004739336492890933,0.0,-0.028768699654775576,-0.05698324022346368,-0.03211009174311941,-0.1068783068783069,-0.09829059829059827,-0.1011714589989351,-0.04847801578353994
2016-11-03,202.4,203.4,200.8,202.0,202.0,700,0.001980198019801982,0.006930693069306937,-0.005940594059405835,0.0,-0.011741682974559686,-0.0408357075023742,-0.050751879699248215,-0.0534208059981256,-0.07083716651333949,-0.06394810009267848,-0.03349282296650713
2016-11-03,1.02,1.04,1.01,1.02,1.02,981,0.0,0.019607843137254832,-0.009803921568627416,0.0,-0.009708737864077666,0.05154639175257736,0.030303030303030276,0.09677419354838701,0.146067415730337,0.1724137931034484,0.15909090909090917
2016-11-03,4.96,4.96,4.82,4.87,4.87,992,0.01848049281314168,0.01848049281314168,-0.010266940451745366,0.0,-0.008146639511201648,-0.035643564356435564,-0.046966731898238745,-0.05620155038759689,-0.059845559845559726,-0.06165703275529866,-0.06165703275529866
2016-11-04,9.0,9.03,8.71,8.97,8.97,1347,0.0033444816053511683,0.006688963210702115,-0.02898550724637683,0.0,-0.008839779005524906,-0.015367727771679385,-0.04371002132196167,-0.03131749460043187,-0.05678233438485791,0.0011160714285713969,-0.02287581699346397
2016-11-04,71.0,72.3,69.6,70.05,70.05,2018,0.013561741613133504,0.032119914346895095,-0.0064239828693790635,0.0,-0.017531556802244053,-0.053378378378378444,-0.12492192379762646,-0.08848405985686403,-0.11497157296272908,-0.11942174732872413,-0.14416615760537566
2016-11-04,36.8,36.95,36.0,36.3,36.3,2382,0.01377410468319562,0.017906336088154395,-0.008264462809917328,0.0,-0.018918918918918948,-0.06803594351733,-0.10591133004926123,-0.04095112285336866,-0.09589041095890416,-0.03070761014686263,-0.0620155038759691
2016-11-04,4.02,4.05,3.98,4.0,4.0,241,0.004999999999999893,0.012499999999999956,-0.0050000000000000044,0.0,0.0,-0.03846153846153855,-0.05213270142180093,-0.024390243902438935,-0.0990990990990992,-0.11308203991130816,-0.14712153518123672
2016-11-04,3.15,3.19,3.12,3.13,3.13,268,0.006389776357827559,0.019169329073482455,-0.0031948881789136685,0.0,-0.012618296529968487,-0.012618296529968487,0.009677419354838568,0.012944983818770295,0.009677419354838568,0.016233766233766156,-0.018808777429467072
2016-11-04,6.23,6.27,6.17,6.22,6.22,285,0.001607717041800738,0.008038585209003246,-0.008038585209003135,0.0,-0.00797448165869219,-0.006389776357827448,-0.03565891472868221,0.021346469622331776,-0.043076923076923124,-0.017377567140600347,-0.04892966360856277
2016-11-04,16.88,17.22,16.8,16.9,16.9,3888,-0.0011834319526626835,0.018934911242603603,-0.005917159763313529,0.0,0.0011848341232227888,-0.036488027366020526,-0.04086265607264483,-0.0933476394849786,-0.11332633788037771,-0.09139784946236573,-0.11518324607329855
2016-11-04,199.8,202.2,199.5,200.0,200.0,700,-0.0009999999999998899,0.010999999999999899,-0.0024999999999999467,0.0,-0.00990099009900991,-0.038461538461538436,-0.06629318394024275,-0.04761904761904767,-0.0800367985280589,-0.07663896583564167,-0.05303030303030298
2016-11-04,1.0,1.11,0.99,1.11,1.11,981,-0.0990990990990992,0.0,-0.10810810810810823,0.0,0.08823529411764719,0.18085106382978733,0.13265306122448983,0.2065217391304348,0.24719101123595522,0.26136363636363646,0.24719101123595522
2016-11-04,4.83,4.96,4.81,4.86,4.86,992,-0.006172839506172867,0.020576131687242816,-0.010288065843621519,0.0,-0.002053388090349051,-0.03187250996015922,-0.05447470817120614,-0.0470588235294116,-0.06177606177606165,-0.06177606177606165,-0.07074569789674956
2016-11-07,8.95,9.15,8.95,9.05,9.05,1347,-0.011049723756906271,0.011049723756906049,-0.011049723756906271,0.0,0.008918617614269708,-0.014161220043572897,-0.037234042553191404,-0.021621621621621512,-0.06893004115226331,0.006674082313681939,-0.040296924708377424
2016-11-07,69.8,73.2,69.75,72.25,72.25,2018,-0.0339100346020762,0.01314878892733562,-0.03460207612456745,0.0,0.03140613847251972,-0.023648648648648685,-0.06714009038089097,-0.07252888318356876,-0.09005037783375325,-0.10248447204968947,-0.12424242424242427
2016-11-07,35.8,38.15,35.5,37.95,37.95,2382,-0.05665349143610032,0.005270092226613787,-0.06455862977602111,0.0,0.045454545454545636,0.0013192612137205018,-0.06756756756756754,-0.010430247718383301,-0.04166666666666663,-0.016839378238341918,0.005298013245033095
2016-11-07,3.99,4.01,3.95,3.95,3.95,241,0.010126582278481067,0.015189873417721378,0.0,0.0,-0.012499999999999956,-0.027093596059113212,-0.07925407925407923,-0.03422982885085568,-0.10227272727272729,-0.1261061946902654,-0.17708333333333326
2016-11-07,3.13,3.19,3.12,3.19,3.19,268,-0.018808777429467072,0.0,-0.021943573667711602,0.0,0.019169329073482455,0.012698412698412653,0.022435897435897356,0.012698412698412653,0.009493670886075778,0.019169329073482455,-0.0031250000000000444
2016-11-07,6.26,6.41,6.23,6.39,6.39,285,-0.020344287949921713,0.003129890453834161,-0.025039123630672844,0.0,0.027331189710610992,0.04411764705882337,-0.01692307692307693,0.04241435562805873,-0.02442748091603053,-0.0214395099540583,-0.01692307692307693
2016-11-07,16.88,17.38,16.8,17.24,17.24,3888,-0.02088167053364265,0.008120649651972123,-0.02552204176334094,0.0,0.020118343195266286,-0.01146788990825709,-0.013729977116704872,-0.0760986066452305,-0.10208333333333341,-0.09453781512605042,-0.08589607635206797
2016-11-07,199.0,206.8,199.0,204.2,204.2,700,-0.025465230166503372,0.012732615083251853,-0.025465230166503372,0.0,0.020999999999999908,-0.007774538386783436,-0.051996285979572954,-0.022966507177033524,-0.060717571297148165,-0.061580882352941235,-0.048462255358807105
2016-11-07,1.11,1.13,1.08,1.09,1.09,981,0.01834862385321112,0.0366972477064218,-0.00917431192660556,0.0,-0.018018018018018056,0.15957446808510656,0.101010101010101,0.14736842105263182,0.2247191011235956,0.2247191011235956,0.2247191011235956
2016-11-07,4.8,4.87,4.8,4.85,4.85,992,-0.010309278350515427,0.004123711340206171,-0.010309278350515427,0.0,-0.002057613168724437,-0.026104417670682833,-0.05458089668615984,-0.05642023346303504,-0.07794676806083656,-0.06370656370656369,-0.07265774378585099
2016-11-08,9.08,9.1,9.0,9.03,9.03,1347,0.005537098560354448,0.007751937984496138,-0.0033222591362125353,0.0,-0.0022099447513813653,-0.024838012958963374,-0.026939655172413812,-0.018478260869565166,-0.07098765432098775,0.0033333333333331883,-0.018478260869565166
2016-11-08,72.25,72.8,70.8,71.65,71.65,2018,0.008374040474528943,0.016050244242846956,-0.011863224005582818,0.0,-0.008304498269896099,-0.028474576271186325,-0.03696236559139787,-0.06705729166666652,-0.0947567909033481,-0.08082103912764593,-0.12031921424186609
2016-11-08,38.5,38.55,36.55,37.15,37.15,2382,0.03633916554508754,0.037685060565275874,-0.016150740242261152,0.0,-0.021080368906455926,-0.04252577319587625,-0.07816377171215882,-0.03506493506493513,-0.05108556832694766,-0.030026109660574396,-0.004021447721179627
2016-11-08,4.04,4.13,4.0,4.13,4.13,241,-0.021791767554479424,0.0,-0.03147699757869249,0.0,0.04556962025316458,0.029925187032419087,-0.030516431924882625,0.014742014742014753,-0.03953488372093017,-0.048387096774193505,-0.1341719077568133
2016-11-08,3.21,3.23,3.17,3.18,3.18,268,0.00943396226415083,0.015723270440251458,-0.003144654088050425,0.0,-0.0031347962382444194,-0.030487804878048697,-0.006249999999999978,0.04262295081967227,0.0,0.03921568627450989,0.003154574132492094
2016-11-08,6.45,6.8,6.45,6.68,6.68,285,-0.034431137724550864,0.017964071856287456,-0.034431137724550864,0.0,0.04538341158059467,0.08972267536704726,0.02611367127496167,0.065390749601276,0.034055727554179516,0.034055727554179516,0.018292682926829285
2016-11-08,17.5,17.6,17.06,17.18,17.18,3888,0.0186263096623982,0.024447031431897637,-0.006984866123399325,0.0,-0.0034802784222737193,-0.03807390817469203,-0.04555555555555557,-0.03914988814317666,-0.11351909184726516,-0.06324972737186474,-0.094836670179136
2016-11-08,205.8,207.2,204.4,205.6,205.6,700,0.0009727626459143934,0.0077821011673151474,-0.005836575875486361,0.0,0.006856023506366382,-0.007722007722007707,-0.04283054003724407,-0.01532567049808442,-0.04902867715078629,-0.034741784037558676,-0.057745187901008244
2016-11-08,1.11,1.12,1.07,1.08,1.08,981,0.0277777777777779,0.03703703703703698,-0.0092592592592593,0.0,-0.00917431192660556,0.06930693069306937,0.09090909090909105,0.14893617021276606,0.18681318681318682,0.24137931034482762,0.24137931034482762
2016-11-08,4.88,4.88,4.81,4.85,4.85,992,0.006185567010309256,0.006185567010309256,-0.008247422680412342,0.0,0.0,-0.026104417670682833,-0.05273437500000011,-0.0490196078431373,-0.0673076923076924,-0.05642023346303504,-0.07619047619047625
2016-11-09,9.1,9.1,8.63,8.84,8.84,1347,0.02941176470588225,0.02941176470588225,-0.0237556561085972,0.0,-0.021040974529346612,-0.02857142857142858,-0.032822757111597434,-0.060573857598299696,-0.0839378238341969,-0.04329004329004338,-0.02857142857142858
2016-11-09,72.0,72.0,67.05,69.95,69.95,2018,0.029306647605432445,0.029306647605432445,-0.04145818441744109,0.0,-0.023726448011165413,-0.028472222222222232,-0.07778510217534595,-0.09800128949065112,-0.10262989095574082,-0.1250781738586617,-0.098582474226804
2016-11-09,37.35,37.45,35.9,37.35,37.35,2382,0.0,0.0026773761713521083,-0.038821954484605126,0.0,0.0053835800807537915,-0.013210039630118908,-0.04475703324808189,-0.06390977443609014,-0.04961832061068694,-0.061557788944723524,0.03462603878116344
2016-11-09,4.15,4.16,4.0,4.11,4.11,241,0.009732360097323589,0.012165450121654375,-0.02676399026763998,0.0,-0.004842615012106477,0.02750000000000008,-0.03294117647058814,0.0,-0.04640371229698359,-0.07640449438202246,-0.10652173913043461
2016-11-09,3.18,3.2,3.01,3.14,3.14,268,0.01273885350318471,0.019108280254777066,-0.04140127388535042,0.0,-0.012578616352201255,-0.01567398119122254,0.0,0.016181229773462924,0.0064102564102563875,0.012903225806451646,0.03289473684210531
2016-11-09,6.7,6.85,6.46,6.85,6.85,285,-0.021897810218978075,0.0,-0.05693430656934306,0.0,0.025449101796407136,0.11382113821138207,0.055469953775038494,0.06201550387596888,0.08730158730158721,0.057098765432098686,0.11382113821138207
2016-11-09,17.26,17.32,16.6,17.06,17.06,3888,0.011723329425556983,0.015240328253224078,-0.026963657678780617,0.0,-0.006984866123399325,-0.018411967779056404,-0.060572687224669686,-0.050111358574610354,-0.10210526315789481,-0.08770053475935835,-0.05641592920353977
2016-11-09,206.8,206.8,199.5,202.4,202.4,700,0.021739130434782705,0.021739130434782705,-0.014328063241106692,0.0,-0.015564202334630295,-0.009784735812133127,-0.04618284637134773,-0.04708097928436916,-0.062094531974050016,-0.06642066420664205,-0.04976525821596245
2016-11-09,1.09,1.09,1.02,1.04,1.04,981,0.04807692307692313,0.04807692307692313,-0.019230769230769273,0.0,-0.03703703703703709,0.009708737864077666,0.07216494845360821,0.08333333333333348,0.15555555555555567,0.18181818181818188,0.2093023255813955
2016-11-09,4.87,4.88,4.59,4.76,4.76,992,0.02310924369747913,0.025210084033613578,-0.0357142857142857,0.0,-0.01855670103092777,-0.03054989816700615,-0.06114398422090739,-0.07572815533980592,-0.07572815533980592,-0.08108108108108103,-0.07392996108949412
2016-11-10,8.84,9.27,8.72,9.25,9.25,1347,-0.044324324324324316,0.00216216216216214,-0.05729729729729727,0.0,0.046380090497737614,0.022099447513812098,0.014254385964912464,-0.02631578947368418,-0.019088016967126142,-0.008574490889603492,0.02777777777777768
2016-11-10,71.0,72.8,70.9,72.45,72.45,2018,-0.0200138026224983,0.004830917874396157,-0.021394064872325647,0.0,0.03573981415296634,0.016129032258064502,-0.02160702228224165,-0.07055805003207183,-0.05909090909090908,-0.08580441640378544,-0.07765754296626348
2016-11-10,38.0,39.55,37.8,39.45,39.45,2382,-0.03675538656527255,0.0025348542458807355,-0.041825095057034356,0.0,0.05622489959839361,0.06621621621621632,0.012836970474968012,-0.01251564455569465,0.003816793893129944,-0.011278195488721665,0.04503311258278164
2016-11-10,4.2,4.26,4.14,4.2,4.2,241,0.0,0.014285714285714235,-0.014285714285714457,0.0,0.021897810218977964,0.050000000000000044,-0.016393442622950727,0.021897810218977964,-0.02777777777777779,-0.06458797327394206,-0.0687361419068735
2016-11-10,3.17,3.24,3.16,3.23,3.23,268,-0.018575851393188847,0.003095975232198178,-0.021671826625386914,0.0,0.028662420382165488,0.018927444794952786,0.02539682539682553,0.04870129870129869,0.028662420382165488,0.03525641025641013,0.04870129870129869
2016-11-10,7.0,7.37,6.98,7.22,7.22,285,-0.030470914127423754,0.020775623268698196,-0.0332409972299168,0.0,0.0540145985401459,0.1515151515151516,0.14968152866242024,0.14421553090332817,0.18360655737704912,0.10229007633587783,0.14603174603174596
2016-11-10,17.36,17.6,17.22,17.4,17.4,3888,-0.0022988505747125743,0.011494252873563315,-0.010344827586206917,0.0,0.01992966002344665,0.0308056872037914,-0.027932960893854775,-0.002293577981651529,-0.07936507936507942,-0.07051282051282048,-0.07348242811501615
2016-11-10,206.4,209.4,206.0,208.2,208.2,700,-0.008645533141210304,0.0057636887608070175,-0.01056676272814594,0.0,0.028656126482213384,0.03069306930693072,-0.01139601139601143,-0.021616541353383534,-0.024367385192127555,-0.042318307267709354,-0.035217794253938894
2016-11-10,1.07,1.14,1.06,1.12,1.12,981,-0.044642857142857206,0.01785714285714257,-0.0535714285714286,0.0,0.0769230769230771,0.0980392156862746,0.15463917525773208,0.1313131313131315,0.20430107526881724,0.258426966292135,0.28735632183908066
2016-11-10,4.81,4.87,4.81,4.85,4.85,992,-0.008247422680412342,0.004123711340206171,-0.008247422680412342,0.0,0.018907563025210017,-0.004106776180698213,-0.03960396039603964,-0.050880626223092085,-0.06007751937984507,-0.06370656370656369,-0.06551059730250497
2016-11-11,9.13,9.32,9.13,9.24,9.24,1347,-0.011904761904761862,0.008658008658008587,-0.011904761904761862,0.0,-0.00108108108108107,0.030100334448160515,0.014270032930845389,-0.014925373134328401,-0.002159827213822796,-0.028391167192428957,0.03125
